league,Date,HomeTeam,AwayTeam,FTHG,FTAG,total_goals
Premier League,16/08/2024,Man United,Fulham,1,0,1
Premier League,17/08/2024,Ipswich,Liverpool,0,2,2
Premier League,17/08/2024,Arsenal,Wolves,2,0,2
Premier League,17/08/2024,Everton,Brighton,0,3,3
Premier League,17/08/2024,Newcastle,Southampton,1,0,1
Premier League,17/08/2024,Nott'm Forest,Bournemouth,1,1,2
Premier League,17/08/2024,West Ham,Aston Villa,1,2,3
Premier League,18/08/2024,Brentford,Crystal Palace,2,1,3
Premier League,18/08/2024,Chelsea,Man City,0,2,2
Premier League,19/08/2024,Leicester,Tottenham,1,1,2
Premier League,24/08/2024,Brighton,Man United,2,1,3
Premier League,24/08/2024,Crystal Palace,West Ham,0,2,2
Premier League,24/08/2024,Fulham,Leicester,2,1,3
Premier League,24/08/2024,Man City,Ipswich,4,1,5
Premier League,24/08/2024,Southampton,Nott'm Forest,0,1,1
Premier League,24/08/2024,Tottenham,Everton,4,0,4
Premier League,24/08/2024,Aston Villa,Arsenal,0,2,2
Premier League,25/08/2024,Bournemouth,Newcastle,1,1,2
Premier League,25/08/2024,Wolves,Chelsea,2,6,8
Premier League,25/08/2024,Liverpool,Brentford,2,0,2
Premier League,31/08/2024,Arsenal,Brighton,1,1,2
Premier League,31/08/2024,Brentford,Southampton,3,1,4
Premier League,31/08/2024,Everton,Bournemouth,2,3,5
Premier League,31/08/2024,Ipswich,Fulham,1,1,2
Premier League,31/08/2024,Leicester,Aston Villa,1,2,3
Premier League,31/08/2024,Nott'm Forest,Wolves,1,1,2
Premier League,31/08/2024,West Ham,Man City,1,3,4
Premier League,01/09/2024,Chelsea,Crystal Palace,1,1,2
Premier League,01/09/2024,Newcastle,Tottenham,2,1,3
Premier League,01/09/2024,Man United,Liverpool,0,3,3
Premier League,14/09/2024,Southampton,Man United,0,3,3
Premier League,14/09/2024,Brighton,Ipswich,0,0,0
Premier League,14/09/2024,Crystal Palace,Leicester,2,2,4
Premier League,14/09/2024,Fulham,West Ham,1,1,2
Premier League,14/09/2024,Liverpool,Nott'm Forest,0,1,1
Premier League,14/09/2024,Man City,Brentford,2,1,3
Premier League,14/09/2024,Aston Villa,Everton,3,2,5
Premier League,14/09/2024,Bournemouth,Chelsea,0,1,1
Premier League,15/09/2024,Tottenham,Arsenal,0,1,1
Premier League,15/09/2024,Wolves,Newcastle,1,2,3
Premier League,21/09/2024,West Ham,Chelsea,0,3,3
Premier League,21/09/2024,Aston Villa,Wolves,3,1,4
Premier League,21/09/2024,Fulham,Newcastle,3,1,4
Premier League,21/09/2024,Leicester,Everton,1,1,2
Premier League,21/09/2024,Liverpool,Bournemouth,3,0,3
Premier League,21/09/2024,Southampton,Ipswich,1,1,2
Premier League,21/09/2024,Tottenham,Brentford,3,1,4
Premier League,21/09/2024,Crystal Palace,Man United,0,0,0
Premier League,22/09/2024,Brighton,Nott'm Forest,2,2,4
Premier League,22/09/2024,Man City,Arsenal,2,2,4
Premier League,28/09/2024,Newcastle,Man City,1,1,2
Premier League,28/09/2024,Arsenal,Leicester,4,2,6
Premier League,28/09/2024,Brentford,West Ham,1,1,2
Premier League,28/09/2024,Chelsea,Brighton,4,2,6
Premier League,28/09/2024,Everton,Crystal Palace,2,1,3
Premier League,28/09/2024,Nott'm Forest,Fulham,0,1,1
Premier League,28/09/2024,Wolves,Liverpool,1,2,3
Premier League,29/09/2024,Ipswich,Aston Villa,2,2,4
Premier League,29/09/2024,Man United,Tottenham,0,3,3
Premier League,30/09/2024,Bournemouth,Southampton,3,1,4
Premier League,05/10/2024,Crystal Palace,Liverpool,0,1,1
Premier League,05/10/2024,Arsenal,Southampton,3,1,4
Premier League,05/10/2024,Brentford,Wolves,5,3,8
Premier League,05/10/2024,Leicester,Bournemouth,1,0,1
Premier League,05/10/2024,Man City,Fulham,3,2,5
Premier League,05/10/2024,West Ham,Ipswich,4,1,5
Premier League,05/10/2024,Everton,Newcastle,0,0,0
Premier League,06/10/2024,Aston Villa,Man United,0,0,0
Premier League,06/10/2024,Chelsea,Nott'm Forest,1,1,2
Premier League,06/10/2024,Brighton,Tottenham,3,2,5
Premier League,19/10/2024,Tottenham,West Ham,4,1,5
Premier League,19/10/2024,Fulham,Aston Villa,1,3,4
Premier League,19/10/2024,Ipswich,Everton,0,2,2
Premier League,19/10/2024,Man United,Brentford,2,1,3
Premier League,19/10/2024,Newcastle,Brighton,0,1,1
Premier League,19/10/2024,Southampton,Leicester,2,3,5
Premier League,19/10/2024,Bournemouth,Arsenal,2,0,2
Premier League,20/10/2024,Wolves,Man City,1,2,3
Premier League,20/10/2024,Liverpool,Chelsea,2,1,3
Premier League,21/10/2024,Nott'm Forest,Crystal Palace,1,0,1
Premier League,25/10/2024,Leicester,Nott'm Forest,1,3,4
Premier League,26/10/2024,Aston Villa,Bournemouth,1,1,2
Premier League,26/10/2024,Brentford,Ipswich,4,3,7
Premier League,26/10/2024,Brighton,Wolves,2,2,4
Premier League,26/10/2024,Man City,Southampton,1,0,1
Premier League,26/10/2024,Everton,Fulham,1,1,2
Premier League,27/10/2024,Chelsea,Newcastle,2,1,3
Premier League,27/10/2024,Crystal Palace,Tottenham,1,0,1
Premier League,27/10/2024,West Ham,Man United,2,1,3
Premier League,27/10/2024,Arsenal,Liverpool,2,2,4
Premier League,02/11/2024,Newcastle,Arsenal,1,0,1
Premier League,02/11/2024,Bournemouth,Man City,2,1,3
Premier League,02/11/2024,Ipswich,Leicester,1,1,2
Premier League,02/11/2024,Liverpool,Brighton,2,1,3
Premier League,02/11/2024,Nott'm Forest,West Ham,3,0,3
Premier League,02/11/2024,Southampton,Everton,1,0,1
Premier League,02/11/2024,Wolves,Crystal Palace,2,2,4
Premier League,03/11/2024,Tottenham,Aston Villa,4,1,5
Premier League,03/11/2024,Man United,Chelsea,1,1,2
Premier League,04/11/2024,Fulham,Brentford,2,1,3
Premier League,09/11/2024,Brentford,Bournemouth,3,2,5
Premier League,09/11/2024,Crystal Palace,Fulham,0,2,2
Premier League,09/11/2024,West Ham,Everton,0,0,0
Premier League,09/11/2024,Wolves,Southampton,2,0,2
Premier League,09/11/2024,Brighton,Man City,2,1,3
Premier League,09/11/2024,Liverpool,Aston Villa,2,0,2
Premier League,10/11/2024,Man United,Leicester,3,0,3
Premier League,10/11/2024,Nott'm Forest,Newcastle,1,3,4
Premier League,10/11/2024,Tottenham,Ipswich,1,2,3
Premier League,10/11/2024,Chelsea,Arsenal,1,1,2
Premier League,23/11/2024,Leicester,Chelsea,1,2,3
Premier League,23/11/2024,Arsenal,Nott'm Forest,3,0,3
Premier League,23/11/2024,Aston Villa,Crystal Palace,2,2,4
Premier League,23/11/2024,Bournemouth,Brighton,1,2,3
Premier League,23/11/2024,Everton,Brentford,0,0,0
Premier League,23/11/2024,Fulham,Wolves,1,4,5
Premier League,23/11/2024,Man City,Tottenham,0,4,4
Premier League,24/11/2024,Southampton,Liverpool,2,3,5
Premier League,24/11/2024,Ipswich,Man United,1,1,2
Premier League,25/11/2024,Newcastle,West Ham,0,2,2
Premier League,29/11/2024,Brighton,Southampton,1,1,2
Premier League,30/11/2024,Brentford,Leicester,4,1,5
Premier League,30/11/2024,Crystal Palace,Newcastle,1,1,2
Premier League,30/11/2024,Nott'm Forest,Ipswich,1,0,1
Premier League,30/11/2024,Wolves,Bournemouth,2,4,6
Premier League,30/11/2024,West Ham,Arsenal,2,5,7
Premier League,01/12/2024,Chelsea,Aston Villa,3,0,3
Premier League,01/12/2024,Man United,Everton,4,0,4
Premier League,01/12/2024,Tottenham,Fulham,1,1,2
Premier League,01/12/2024,Liverpool,Man City,2,0,2
Premier League,03/12/2024,Ipswich,Crystal Palace,0,1,1
Premier League,03/12/2024,Leicester,West Ham,3,1,4
Premier League,04/12/2024,Everton,Wolves,4,0,4
Premier League,04/12/2024,Man City,Nott'm Forest,3,0,3
Premier League,04/12/2024,Newcastle,Liverpool,3,3,6
Premier League,04/12/2024,Southampton,Chelsea,1,5,6
Premier League,04/12/2024,Arsenal,Man United,2,0,2
Premier League,04/12/2024,Aston Villa,Brentford,3,1,4
Premier League,05/12/2024,Fulham,Brighton,3,1,4
Premier League,05/12/2024,Bournemouth,Tottenham,1,0,1
Premier League,07/12/2024,Aston Villa,Southampton,1,0,1
Premier League,07/12/2024,Brentford,Newcastle,4,2,6
Premier League,07/12/2024,Crystal Palace,Man City,2,2,4
Premier League,07/12/2024,Man United,Nott'm Forest,2,3,5
Premier League,08/12/2024,Fulham,Arsenal,1,1,2
Premier League,08/12/2024,Ipswich,Bournemouth,1,2,3
Premier League,08/12/2024,Leicester,Brighton,2,2,4
Premier League,08/12/2024,Tottenham,Chelsea,3,4,7
Premier League,09/12/2024,West Ham,Wolves,2,1,3
Premier League,14/12/2024,Arsenal,Everton,0,0,0
Premier League,14/12/2024,Liverpool,Fulham,2,2,4
Premier League,14/12/2024,Newcastle,Leicester,4,0,4
Premier League,14/12/2024,Wolves,Ipswich,1,2,3
Premier League,14/12/2024,Nott'm Forest,Aston Villa,2,1,3
Premier League,15/12/2024,Brighton,Crystal Palace,1,3,4
Premier League,15/12/2024,Man City,Man United,1,2,3
Premier League,15/12/2024,Chelsea,Brentford,2,1,3
Premier League,15/12/2024,Southampton,Tottenham,0,5,5
Premier League,16/12/2024,Bournemouth,West Ham,1,1,2
Premier League,21/12/2024,Aston Villa,Man City,2,1,3
Premier League,21/12/2024,Brentford,Nott'm Forest,0,2,2
Premier League,21/12/2024,Ipswich,Newcastle,0,4,4
Premier League,21/12/2024,West Ham,Brighton,1,1,2
Premier League,21/12/2024,Crystal Palace,Arsenal,1,5,6
Premier League,22/12/2024,Everton,Chelsea,0,0,0
Premier League,22/12/2024,Fulham,Southampton,0,0,0
Premier League,22/12/2024,Leicester,Wolves,0,3,3
Premier League,22/12/2024,Man United,Bournemouth,0,3,3
Premier League,22/12/2024,Tottenham,Liverpool,3,6,9
Premier League,26/12/2024,Man City,Everton,1,1,2
Premier League,26/12/2024,Bournemouth,Crystal Palace,0,0,0
Premier League,26/12/2024,Chelsea,Fulham,1,2,3
Premier League,26/12/2024,Newcastle,Aston Villa,3,0,3
Premier League,26/12/2024,Nott'm Forest,Tottenham,1,0,1
Premier League,26/12/2024,Southampton,West Ham,0,1,1
Premier League,26/12/2024,Wolves,Man United,2,0,2
Premier League,26/12/2024,Liverpool,Leicester,3,1,4
Premier League,27/12/2024,Brighton,Brentford,0,0,0
Premier League,27/12/2024,Arsenal,Ipswich,1,0,1
Premier League,29/12/2024,Leicester,Man City,0,2,2
Premier League,29/12/2024,Crystal Palace,Southampton,2,1,3
Premier League,29/12/2024,Everton,Nott'm Forest,0,2,2
Premier League,29/12/2024,Fulham,Bournemouth,2,2,4
Premier League,29/12/2024,Tottenham,Wolves,2,2,4
Premier League,29/12/2024,West Ham,Liverpool,0,5,5
Premier League,30/12/2024,Aston Villa,Brighton,2,2,4
Premier League,30/12/2024,Ipswich,Chelsea,2,0,2
Premier League,30/12/2024,Man United,Newcastle,0,2,2
Premier League,01/01/2025,Brentford,Arsenal,1,3,4
Premier League,04/01/2025,Tottenham,Newcastle,1,2,3
Premier League,04/01/2025,Aston Villa,Leicester,2,1,3
Premier League,04/01/2025,Bournemouth,Everton,1,0,1
Premier League,04/01/2025,Crystal Palace,Chelsea,1,1,2
Premier League,04/01/2025,Man City,West Ham,4,1,5
Premier League,04/01/2025,Southampton,Brentford,0,5,5
Premier League,04/01/2025,Brighton,Arsenal,1,1,2
Premier League,05/01/2025,Fulham,Ipswich,2,2,4
Premier League,05/01/2025,Liverpool,Man United,2,2,4
Premier League,06/01/2025,Wolves,Nott'm Forest,0,3,3
Premier League,14/01/2025,Brentford,Man City,2,2,4
Premier League,14/01/2025,Chelsea,Bournemouth,2,2,4
Premier League,14/01/2025,West Ham,Fulham,3,2,5
Premier League,14/01/2025,Nott'm Forest,Liverpool,1,1,2
Premier League,15/01/2025,Everton,Aston Villa,0,1,1
Premier League,15/01/2025,Leicester,Crystal Palace,0,2,2
Premier League,15/01/2025,Newcastle,Wolves,3,0,3
Premier League,15/01/2025,Arsenal,Tottenham,2,1,3
Premier League,16/01/2025,Ipswich,Brighton,0,2,2
Premier League,16/01/2025,Man United,Southampton,3,1,4
Premier League,18/01/2025,Newcastle,Bournemouth,1,4,5
Premier League,18/01/2025,Brentford,Liverpool,0,2,2
Premier League,18/01/2025,Leicester,Fulham,0,2,2
Premier League,18/01/2025,West Ham,Crystal Palace,0,2,2
Premier League,18/01/2025,Arsenal,Aston Villa,2,2,4
Premier League,19/01/2025,Everton,Tottenham,3,2,5
Premier League,19/01/2025,Man United,Brighton,1,3,4
Premier League,19/01/2025,Nott'm Forest,Southampton,3,2,5
Premier League,19/01/2025,Ipswich,Man City,0,6,6
Premier League,20/01/2025,Chelsea,Wolves,3,1,4
Premier League,25/01/2025,Bournemouth,Nott'm Forest,5,0,5
Premier League,25/01/2025,Brighton,Everton,0,1,1
Premier League,25/01/2025,Liverpool,Ipswich,4,1,5
Premier League,25/01/2025,Southampton,Newcastle,1,3,4
Premier League,25/01/2025,Wolves,Arsenal,0,1,1
Premier League,25/01/2025,Man City,Chelsea,3,1,4
Premier League,26/01/2025,Crystal Palace,Brentford,1,2,3
Premier League,26/01/2025,Tottenham,Leicester,1,2,3
Premier League,26/01/2025,Aston Villa,West Ham,1,1,2
Premier League,26/01/2025,Fulham,Man United,0,1,1
Premier League,01/02/2025,Nott'm Forest,Brighton,7,0,7
Premier League,01/02/2025,Bournemouth,Liverpool,0,2,2
Premier League,01/02/2025,Everton,Leicester,4,0,4
Premier League,01/02/2025,Ipswich,Southampton,1,2,3
Premier League,01/02/2025,Newcastle,Fulham,1,2,3
Premier League,01/02/2025,Wolves,Aston Villa,2,0,2
Premier League,02/02/2025,Brentford,Tottenham,0,2,2
Premier League,02/02/2025,Man United,Crystal Palace,0,2,2
Premier League,02/02/2025,Arsenal,Man City,5,1,6
Premier League,03/02/2025,Chelsea,West Ham,2,1,3
Premier League,12/02/2025,Everton,Liverpool,2,2,4
Premier League,14/02/2025,Brighton,Chelsea,3,0,3
Premier League,15/02/2025,Leicester,Arsenal,0,2,2
Premier League,15/02/2025,Aston Villa,Ipswich,1,1,2
Premier League,15/02/2025,Fulham,Nott'm Forest,2,1,3
Premier League,15/02/2025,Man City,Newcastle,4,0,4
Premier League,15/02/2025,Southampton,Bournemouth,1,3,4
Premier League,15/02/2025,West Ham,Brentford,0,1,1
Premier League,15/02/2025,Crystal Palace,Everton,1,2,3
Premier League,16/02/2025,Liverpool,Wolves,2,1,3
Premier League,16/02/2025,Tottenham,Man United,1,0,1
Premier League,19/02/2025,Aston Villa,Liverpool,2,2,4
Premier League,21/02/2025,Leicester,Brentford,0,4,4
Premier League,22/02/2025,Everton,Man United,2,2,4
Premier League,22/02/2025,Arsenal,West Ham,0,1,1
Premier League,22/02/2025,Bournemouth,Wolves,0,1,1
Premier League,22/02/2025,Fulham,Crystal Palace,0,2,2
Premier League,22/02/2025,Ipswich,Tottenham,1,4,5
Premier League,22/02/2025,Southampton,Brighton,0,4,4
Premier League,22/02/2025,Aston Villa,Chelsea,2,1,3
Premier League,23/02/2025,Newcastle,Nott'm Forest,4,3,7
Premier League,23/02/2025,Man City,Liverpool,0,2,2
Premier League,25/02/2025,Brighton,Bournemouth,2,1,3
Premier League,25/02/2025,Crystal Palace,Aston Villa,4,1,5
Premier League,25/02/2025,Wolves,Fulham,1,2,3
Premier League,25/02/2025,Chelsea,Southampton,4,0,4
Premier League,26/02/2025,Brentford,Everton,1,1,2
Premier League,26/02/2025,Man United,Ipswich,3,2,5
Premier League,26/02/2025,Nott'm Forest,Arsenal,0,0,0
Premier League,26/02/2025,Tottenham,Man City,0,1,1
Premier League,26/02/2025,Liverpool,Newcastle,2,0,2
Premier League,27/02/2025,West Ham,Leicester,2,0,2
Premier League,08/03/2025,Nott'm Forest,Man City,1,0,1
Premier League,08/03/2025,Brighton,Fulham,2,1,3
Premier League,08/03/2025,Crystal Palace,Ipswich,1,0,1
Premier League,08/03/2025,Liverpool,Southampton,3,1,4
Premier League,08/03/2025,Brentford,Aston Villa,0,1,1
Premier League,08/03/2025,Wolves,Everton,1,1,2
Premier League,09/03/2025,Chelsea,Leicester,1,0,1
Premier League,09/03/2025,Tottenham,Bournemouth,2,2,4
Premier League,09/03/2025,Man United,Arsenal,1,1,2
Premier League,10/03/2025,West Ham,Newcastle,0,1,1
Premier League,15/03/2025,Everton,West Ham,1,1,2
Premier League,15/03/2025,Ipswich,Nott'm Forest,2,4,6
Premier League,15/03/2025,Man City,Brighton,2,2,4
Premier League,15/03/2025,Southampton,Wolves,1,2,3
Premier League,15/03/2025,Bournemouth,Brentford,1,2,3
Premier League,16/03/2025,Arsenal,Chelsea,1,0,1
Premier League,16/03/2025,Fulham,Tottenham,2,0,2
Premier League,16/03/2025,Leicester,Man United,0,3,3
Premier League,01/04/2025,Arsenal,Fulham,2,1,3
Premier League,01/04/2025,Wolves,West Ham,1,0,1
Premier League,01/04/2025,Nott'm Forest,Man United,1,0,1
Premier League,02/04/2025,Bournemouth,Ipswich,1,2,3
Premier League,02/04/2025,Brighton,Aston Villa,0,3,3
Premier League,02/04/2025,Man City,Leicester,2,0,2
Premier League,02/04/2025,Newcastle,Brentford,2,1,3
Premier League,02/04/2025,Southampton,Crystal Palace,1,1,2
Premier League,02/04/2025,Liverpool,Everton,1,0,1
Premier League,03/04/2025,Chelsea,Tottenham,1,0,1
Premier League,05/04/2025,Everton,Arsenal,1,1,2
Premier League,05/04/2025,Crystal Palace,Brighton,2,1,3
Premier League,05/04/2025,Ipswich,Wolves,1,2,3
Premier League,05/04/2025,West Ham,Bournemouth,2,2,4
Premier League,05/04/2025,Aston Villa,Nott'm Forest,2,1,3
Premier League,06/04/2025,Brentford,Chelsea,0,0,0
Premier League,06/04/2025,Fulham,Liverpool,3,2,5
Premier League,06/04/2025,Tottenham,Southampton,3,1,4
Premier League,06/04/2025,Man United,Man City,0,0,0
Premier League,07/04/2025,Leicester,Newcastle,0,3,3
Premier League,12/04/2025,Man City,Crystal Palace,5,2,7
Premier League,12/04/2025,Brighton,Leicester,2,2,4
Premier League,12/04/2025,Nott'm Forest,Everton,0,1,1
Premier League,12/04/2025,Southampton,Aston Villa,0,3,3
Premier League,12/04/2025,Arsenal,Brentford,1,1,2
Premier League,13/04/2025,Chelsea,Ipswich,2,2,4
Premier League,13/04/2025,Liverpool,West Ham,2,1,3
Premier League,13/04/2025,Wolves,Tottenham,4,2,6
Premier League,13/04/2025,Newcastle,Man United,4,1,5
Premier League,14/04/2025,Bournemouth,Fulham,1,0,1
Premier League,16/04/2025,Newcastle,Crystal Palace,5,0,5
Premier League,19/04/2025,Brentford,Brighton,4,2,6
Premier League,19/04/2025,Crystal Palace,Bournemouth,0,0,0
Premier League,19/04/2025,Everton,Man City,0,2,2
Premier League,19/04/2025,West Ham,Southampton,1,1,2
Premier League,19/04/2025,Aston Villa,Newcastle,4,1,5
Premier League,20/04/2025,Fulham,Chelsea,1,2,3
Premier League,20/04/2025,Ipswich,Arsenal,0,4,4
Premier League,20/04/2025,Man United,Wolves,0,1,1
Premier League,20/04/2025,Leicester,Liverpool,0,1,1
Premier League,21/04/2025,Tottenham,Nott'm Forest,1,2,3
Premier League,22/04/2025,Man City,Aston Villa,2,1,3
Premier League,23/04/2025,Arsenal,Crystal Palace,2,2,4
Premier League,26/04/2025,Chelsea,Everton,1,0,1
Premier League,26/04/2025,Brighton,West Ham,3,2,5
Premier League,26/04/2025,Newcastle,Ipswich,3,0,3
